bukrs,belnr,gjahr,buzei,Review_Focus,Priority_Tier,Model_Anomaly_Count,IF_Label,LOF_Label,AE_Label,IF_Score,LOF_Score,AE_MSE_Error,HRF_IsOutsideBusinessHours,HRF_IsWeekend,HRF_IsRareTCodeForUser,HRF_IsMissingCostCenter,HRF_IsHighUserDev,HRF_IsHighAcctDev,HRF_IsHighValue,HRF_IsLowValue,blart,tcode,usnam_bkpf,racct,hsl,budat_bkpf
EU01,4900000067,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9852,2.6226,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-71152420,31-03-2022
EU01,4900000068,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9852,2.6226,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-71152420,31-03-2022
EU01,4900000060,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.064,-0.9859,2.6219,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-70540500,31-03-2022
USA1,4900000114,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0656,-0.9905,2.6217,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-94869900,31-03-2022
USA1,4900000139,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0651,-0.9899,2.6203,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-91970120,31-03-2022
USA1,4900000124,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-0.9948,2.6149,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-81012279.27,31-03-2022
EU01,4900000079,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.062,-0.9976,2.6102,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-59455180,31-03-2022
EU01,4900000079,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.062,-0.9976,2.6102,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-59455180,31-03-2022
EU01,4900000080,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.062,-0.9976,2.6102,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-59455180,31-03-2022
USA1,4900000114,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-0.9996,2.6101,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-71152420,31-03-2022
USA1,4900000114,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-0.9996,2.6101,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-71152420,31-03-2022
USA1,4900000124,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-0.9994,2.6082,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-67460402.42,31-03-2022
USA1,4900000158,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-1.0694,2.6055,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,416036269,02-04-2022
USA1,4900000145,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9929,2.6047,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-392865720,31-03-2022
USA1,4900000126,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-1.0019,2.6042,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-59455180,31-03-2022
USA1,4900000126,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-1.0019,2.6042,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-59455180,31-03-2022
USA1,4900000128,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0588,-1.0019,2.6042,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-59455180,31-03-2022
EU01,4900000078,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0605,-1.0123,2.6033,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-53347160,31-03-2022
USA1,4900000125,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0574,-1.0082,2.6011,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-53347160,31-03-2022
EU01,4900000032,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-1.0581,2.601,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-412538440,30-03-2022
USA1,4900000139,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.054,-1.0336,2.5974,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-45985060,31-03-2022
EU01,4900000061,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0566,-1.0174,2.5966,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-47732720,31-03-2022
USA1,4900000126,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0526,-1.0584,2.5958,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,SIBASISM,399999,-42807740,31-03-2022
EU01,4900000064,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0566,-1.025,2.5944,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-45985060,31-03-2022
EU01,4900000062,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0566,-1.031,2.5926,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-44583100,31-03-2022
EU01,4900000080,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0566,-1.0349,2.5904,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-42807740,31-03-2022
USA1,4900000162,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-1.0271,2.5778,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,394241954,02-04-2022
EU01,4900000031,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-1.0252,2.5761,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-392865720,30-03-2022
EU01,4900000091,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-1.0193,2.5708,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,388559837,02-04-2022
EU01,4900000079,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0513,-1.0939,2.5704,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-28538480,31-03-2022
EU01,4900000065,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0479,-1.0924,2.5657,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-25538693,31-03-2022
EU01,4900000093,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-0.9999,2.5536,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,374426108,02-04-2022
EU01,4900000094,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-0.9986,2.5519,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,373037128,02-04-2022
EU01,4900000081,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.09,-1.8536,2.5385,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,GAIKWADPAWAR,300000,1663000589,31-03-2022
USA1,4900000147,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0536,-0.9836,2.5265,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-318775080,31-03-2022
EU01,4900000074,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High User Deviation. | Process context: TCode=MB1C, User=GAIKWADPAWAR, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0349,-1.2152,2.5248,0,0,0,0,TRUE,FALSE,FALSE,FALSE,WA,MB1C,GAIKWADPAWAR,399999,-13991004,31-03-2022
USA1,4900000158,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0629,-0.9905,2.5217,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,345738885,02-04-2022
USA1,4900000145,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-0.9856,2.5197,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-300426720,31-03-2022
USA1,4900000147,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-0.983,2.5167,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-291577680,31-03-2022
USA1,4900000162,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0595,-0.9905,2.5146,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,328492033,02-04-2022
EU01,4900000091,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0605,-0.9876,2.5124,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,322683193,02-04-2022
USA1,4900000147,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-0.9822,2.5122,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-277316980,31-03-2022
USA1,4900000152,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-0.9827,2.5117,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-275521260,31-03-2022
EU01,4900000030,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0605,-0.9887,2.5109,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-318775080,30-03-2022
EU01,4900000090,2022,12,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0605,-0.9889,2.5107,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,318144317,02-04-2022
EU01,4900000094,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.06,-0.9872,2.5066,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,306737161,02-04-2022
EU01,4900000031,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9828,2.5045,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-300426720,30-03-2022
USA1,4900000148,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-0.9965,2.5025,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-238663620,31-03-2022
USA1,4900000157,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9786,2.5024,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,293911396,02-04-2022
EU01,4900000030,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9802,2.5017,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-291577680,30-03-2022
USA1,4900000146,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-1.0114,2.5,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-227696480,31-03-2022
USA1,4900000144,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-1.0143,2.4989,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-224262320,31-03-2022
USA1,4900000148,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-1.0153,2.4985,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-222915520,31-03-2022
USA1,4900000161,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.984,2.4982,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,279894843,02-04-2022
EU01,4900000031,2022,6,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9855,2.4975,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-277316980,30-03-2022
EU01,4900000090,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9855,2.4975,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,277278680,02-04-2022
EU01,4900000093,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9852,2.4971,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,275994577,02-04-2022
USA1,4900000144,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0515,-1.0252,2.497,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-218402700,31-03-2022
USA1,4900000147,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=MOUNIKAPALI, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0506,-1.0399,2.493,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,MOUNIKAPALI,399999,-204926840,31-03-2022
EU01,4900000091,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0575,-0.9783,2.4927,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,258597050,02-04-2022
